season,player_id,first_name,last_name,player_name,position,height_wo_shoes,height_wo_shoes_ft_in,height_w_shoes,height_w_shoes_ft_in,weight,wingspan,wingspan_ft_in,standing_reach,standing_reach_ft_in,body_fat_pct,hand_length,hand_width,standing_vertical_leap,max_vertical_leap,lane_agility_time,modified_lane_agility_time,three_quarter_sprint,bench_press,person_id,round_number,round_pick,overall_pick,team_id,organization,person_id_player,display_first_last,birthdate,school,country,draft_year,draft_round,draft_number
2004.0,2740.0,Andris,Biedrins,Andris Biedrins,C,77.75,,79.0,,212.9,82.75,,104.0,,9.3,8.75,9.5,29.0,34.5,11.32,3.1,3.27,10.0,2740.0,1.0,11.0,11.0,1610612744.0,BK Skonto (Latvia),2740.0,Andris Biedrins,1986-04-02 00:00:00,BK Skonto,Latvia,2004,1,11
2004.0,2800.0,Tony,Bobbitt,Tony Bobbitt,SG,74.75,6' 2.75'',76.0,6' 4'',185.0,79.0,6' 7'',100.0,8' 4'',7.3,8.75,9.5,29.0,34.5,11.32,3.1,3.27,1.0,203469.5,1.0,15.0,27.0,1610612753.0,,2800.0,Tony Bobbitt,1979-10-22 00:00:00,Cincinnati,USA,Undrafted,Undrafted,Undrafted
2004.0,12173.0,Brian,Boddicker,Brian Boddicker,SF-PF,79.5,6' 7.5'',80.75,6' 8.75'',230.0,82.0,6' 10'',105.5,8' 9.5'',11.2,8.75,9.5,28.0,30.0,10.93,3.1,3.25,16.0,203469.5,1.0,15.0,27.0,1610612753.0,,203479.5,,,,,,,
2004.0,12174.0,Tim,Bowers,Tim Bowers,PG-SG,72.5,6' 0.5'',73.75,6' 1.75'',181.0,81.0,6' 9'',98.0,8' 2'',2.6,8.75,9.5,37.0,43.5,11.24,3.1,3.21,13.0,203469.5,1.0,15.0,27.0,1610612753.0,,203479.5,,,,,,,
2004.0,2810.0,Andre,Brown,Andre Brown,PF-C,80.0,6' 8'',81.5,6' 9.5'',236.0,83.0,6' 11'',107.0,8' 11'',6.0,8.75,9.5,32.0,35.5,11.7,3.1,3.22,18.0,203469.5,1.0,15.0,27.0,1610612753.0,,203479.5,,,,,,,
2004.0,2766.0,Antonio,Burks,Antonio Burks,PG,72.0,6' 0'',72.75,6' 0.75'',191.0,78.5,6' 6.5'',96.5,8' 0.5'',9.9,8.75,9.5,29.0,34.5,11.32,3.1,3.27,9.0,2766.0,2.0,7.0,36.0,1610612753.0,Memphis,2766.0,Antonio Burks,1980-02-25 00:00:00,Memphis,USA,2004,2,36
2004.0,2866.0,Jackie,Butler,Jackie Butler,C,80.0,6' 8'',81.5,6' 9.5'',263.0,85.5,7' 1.5'',109.0,9' 1'',16.3,8.75,9.5,23.0,25.0,13.32,3.1,3.4,14.0,203469.5,1.0,15.0,27.0,1610612753.0,,2866.0,Jackie Butler,1985-03-10 00:00:00,Coastal Christian Academy (VA),USA,Undrafted,Undrafted,Undrafted
2004.0,12175.0,Aleksandar,Capin,Aleksandar Capin,PG,72.0,6' 0'',73.25,6' 1.25'',176.0,73.5,6' 1.5'',94.0,7' 10'',9.3,8.75,9.5,23.0,29.0,11.5,3.1,3.27,4.0,203469.5,1.0,15.0,27.0,1610612753.0,,203479.5,,,,,,,
2004.0,12176.0,Ales,Chan,Ales Chan,C,84.0,7' 0'',86.0,7' 2'',255.0,87.0,7' 3'',113.0,9' 5'',14.8,8.75,9.5,21.0,29.0,12.9,3.1,3.62,2.0,203469.5,1.0,15.0,27.0,1610612753.0,,203479.5,,,,,,,
2004.0,2735.0,Josh,Childress,Josh Childress,SG-SF,77.75,6' 5.75'',79.25,6' 7.25'',196.0,83.0,6' 11'',105.0,8' 9'',9.3,8.75,9.5,29.0,36.0,11.95,3.1,3.38,11.0,2735.0,1.0,6.0,6.0,1610612737.0,Stanford,2735.0,Josh Childress,1983-06-20 00:00:00,Stanford,USA,2004,1,6
2004.0,200555.0,TJ,Cummings,TJ Cummings,SF,79.5,6' 7.5'',80.75,6' 8.75'',215.0,81.5,6' 9.5'',106.5,8' 10.5'',6.7,8.75,9.5,27.0,31.0,11.58,3.1,3.12,6.0,203469.5,1.0,15.0,27.0,1610612753.0,,203479.5,,,,,,,
2004.0,2845.0,Erik,Daniels,Erik Daniels,SF-PF,78.25,6' 6.25'',79.5,6' 7.5'',223.0,83.0,6' 11'',106.0,8' 10'',18.5,8.75,9.5,31.0,32.0,11.38,3.1,3.19,4.0,203469.5,1.0,15.0,27.0,1610612753.0,,203479.5,,,,,,,
2004.0,2736.0,Luol,Deng,Luol Deng,SF,79.0,6' 7'',80.0,6' 8'',220.0,84.5,7' 0.5'',108.5,9' 0.5'',6.7,8.75,9.5,27.5,31.5,11.46,3.1,3.34,5.0,2736.0,1.0,7.0,7.0,1610612756.0,Duke,2736.0,Luol Deng,1985-04-16 00:00:00,Duke,United Kingdom,2004,1,7
2004.0,12177.0,Marcus,Douthit,Marcus Douthit,C-PF,81.5,6' 9.5'',83.0,6' 11'',223.0,88.0,7' 4'',111.5,9' 3.5'',13.7,8.75,9.5,25.5,31.5,11.64,3.1,3.34,1.0,203469.5,1.0,15.0,27.0,1610612753.0,,203479.5,,,,,,,
2004.0,2768.0,Chris,Duhon,Chris Duhon,PG,72.0,6' 0'',73.25,6' 1.25'',193.0,78.5,6' 6.5'',98.0,8' 2'',6.7,8.75,9.5,31.5,35.0,10.45,3.1,3.14,7.0,2768.0,2.0,9.0,38.0,1610612741.0,Duke,2768.0,Chris Duhon,1982-08-31 00:00:00,Duke,USA,2004,2,38
2004.0,2823.0,John,Edwards,John Edwards,C,83.25,6' 11.25'',85.0,7' 1'',264.0,88.5,7' 4.5'',113.0,9' 5'',14.1,8.75,9.5,29.0,34.5,11.32,3.1,3.27,15.0,203469.5,1.0,15.0,27.0,1610612753.0,,2823.0,John Edwards,1981-07-31 00:00:00,Kent State,USA,Undrafted,Undrafted,Undrafted
2004.0,2765.0,Andre,Emmett,Andre Emmett,SG-SF,75.5,6' 3.5'',76.5,6' 4.5'',216.0,81.0,6' 9'',100.0,8' 4'',6.7,8.75,9.5,29.0,34.5,11.32,3.1,3.27,10.0,2765.0,2.0,6.0,35.0,1610612760.0,Texas Tech,2765.0,Andre Emmett,1982-08-27 00:00:00,Texas Tech,USA,2004,2,35
2004.0,2824.0,Desmon,Farmer,Desmon Farmer,SG,76.5,6' 4.5'',77.75,6' 5.75'',214.0,80.5,6' 8.5'',103.0,8' 7'',5.3,8.75,9.5,24.0,31.0,10.89,3.1,3.2,12.0,203469.5,1.0,15.0,27.0,1610612753.0,,2824.0,Desmon Farmer,1981-10-07 00:00:00,Southern California,USA,Undrafted,Undrafted,Undrafted
2004.0,2784.0,Luis,Flores,Luis Flores,PG-SG,72.5,6' 0.5'',73.75,6' 1.75'',202.0,79.5,6' 7.5'',98.5,8' 2.5'',6.0,8.75,9.5,29.0,32.0,10.97,3.1,3.1,15.0,2784.0,2.0,26.0,55.0,1610612745.0,Manhattan,2784.0,Luis Flores,1981-04-11 00:00:00,Manhattan,USA,2004,2,55
2004.0,2782.0,Matt,Freije,Matt Freije,SF-PF,80.25,6' 8.25'',81.5,6' 9.5'',234.0,85.0,7' 1'',108.5,9' 0.5'',10.8,8.75,9.5,29.5,31.0,11.15,3.1,3.25,13.0,2782.0,2.0,24.0,53.0,1610612748.0,Vanderbilt,2782.0,Matt Freije,1981-10-02 00:00:00,Vanderbilt,USA,2004,2,53
2004.0,12178.0,Chris,Garnett,Chris Garnett,C-PF,80.25,6' 8.25'',81.75,6' 9.75'',260.0,85.0,7' 1'',108.0,9' 0'',14.8,8.75,9.5,27.0,31.5,11.75,3.1,3.36,22.0,203469.5,1.0,15.0,27.0,1610612753.0,,203479.5,,,,,,,
2004.0,101155.0,Ryan,Gomes,Ryan Gomes,SF-PF,78.5,6' 6.5'',79.75,6' 7.75'',248.0,86.0,7' 2'',106.5,8' 10.5'',6.7,8.75,9.5,26.5,30.5,12.49,3.1,3.24,9.0,101155.0,2.0,20.0,50.0,1610612738.0,Providence,101155.0,Ryan Gomes,1982-09-01 00:00:00,Providence,USA,2005,2,50
2004.0,2732.0,Ben,Gordon,Ben Gordon,PG-SG,73.0,6' 1'',74.25,6' 2.25'',192.0,80.5,6' 8.5'',99.0,8' 3'',5.3,8.75,9.5,31.5,37.5,11.28,3.1,3.19,12.0,2732.0,1.0,3.0,3.0,1610612741.0,Connecticut,2732.0,Ben Gordon,1983-04-04 00:00:00,Connecticut,USA,2004,1,3
2004.0,2734.0,Devin,Harris,Devin Harris,PG,73.75,6' 1.75'',75.0,6' 3'',170.0,79.5,6' 7.5'',98.5,8' 2.5'',5.3,8.75,9.5,30.5,37.0,11.03,3.1,3.19,5.0,2734.0,1.0,5.0,5.0,1610612764.0,Wisconsin,2734.0,Devin Harris,1983-02-27 00:00:00,Wisconsin,USA,2004,1,5
2004.0,2730.0,Dwight,Howard,Dwight Howard,PF-C,81.0,6' 9'',82.25,6' 10.25'',240.0,88.5,7' 4.5'',111.5,9' 3.5'',10.5,8.75,9.5,30.5,35.5,11.21,3.1,3.14,7.0,2730.0,1.0,1.0,1.0,1610612753.0,Southwest Atlanta Christian Academy,2730.0,Dwight Howard,1985-12-08 00:00:00,                                   ,USA,2004,1,1
2004.0,12179.0,Rolando,Howell,Rolando Howell,PF,79.5,6' 7.5'',80.5,6' 8.5'',229.0,84.5,7' 0.5'',107.0,8' 11'',11.7,8.75,9.5,28.5,34.5,11.91,3.1,3.28,10.0,203469.5,1.0,15.0,27.0,1610612753.0,,203479.5,,,,,,,
2004.0,2743.0,Kris,Humphries,Kris Humphries,PF,80.25,6' 8.25'',81.5,6' 9.5'',238.0,84.5,7' 0.5'',106.5,8' 10.5'',6.7,8.75,9.5,29.5,36.0,11.33,3.1,3.2,22.0,2743.0,1.0,14.0,14.0,1610612762.0,Minnesota,2743.0,Kris Humphries,1985-02-06 00:00:00,Minnesota,USA,2004,1,14
2004.0,2738.0,Andre,Iguodala,Andre Iguodala,SG-SF,77.75,6' 5.75'',78.75,6' 6.75'',217.0,83.0,6' 11'',105.5,8' 9.5'',6.7,8.75,9.5,30.5,34.5,11.17,3.1,3.18,4.0,2738.0,1.0,9.0,9.0,1610612755.0,Arizona,203479.5,,,,,,,
2004.0,12180.0,Martin,Iti,Martin Iti,C-PF,80.5,6' 8.5'',81.75,6' 9.75'',233.0,89.0,7' 5'',111.5,9' 3.5'',10.5,8.75,9.5,26.5,32.5,12.28,3.1,3.41,13.0,203469.5,1.0,15.0,27.0,1610612753.0,,203479.5,,,,,,,
2004.0,2739.0,Luke,Jackson,Luke Jackson,SF-SG,78.0,6' 6'',79.0,6' 7'',212.0,80.5,6' 8.5'',103.0,8' 7'',8.0,8.75,9.5,26.5,36.0,11.1,3.1,3.24,13.0,2739.0,1.0,10.0,10.0,1610612739.0,Oregon,2739.0,Luke Jackson,1981-11-06 00:00:00,Oregon,USA,2004,1,10
2004.0,2744.0,Al,Jefferson,Al Jefferson,PF-SF,80.5,6' 8.5'',81.75,6' 9.75'',263.0,86.5,7' 2.5'',110.0,9' 2'',10.5,8.75,9.5,28.5,30.0,13.08,3.1,3.29,3.0,2744.0,1.0,15.0,15.0,1610612738.0,Prentiss,2744.0,Al Jefferson,1985-01-04 00:00:00,Prentiss HS (MS),USA,2004,1,15
2004.0,2865.0,Arthur,Johnson,Arthur Johnson,PF-C,79.0,6' 7'',80.5,6' 8.5'',262.0,87.0,7' 3'',109.0,9' 1'',16.3,8.75,9.5,26.5,28.5,11.81,3.1,3.38,14.0,203469.5,1.0,15.0,27.0,1610612753.0,,203479.5,,,,,,,
2004.0,12181.0,Ivan,Koljevic,Ivan Koljevic,PG,73.0,6' 1'',74.0,6' 2'',172.0,74.5,6' 2.5'',95.0,7' 11'',6.7,8.75,9.5,26.0,28.5,11.07,3.1,3.28,4.0,203469.5,1.0,15.0,27.0,1610612753.0,,203479.5,,,,,,,
2004.0,12182.0,Herve,Lamizana,Herve Lamizana,SF-PF,79.5,6' 7.5'',80.5,6' 8.5'',210.0,85.5,7' 1.5'',107.0,8' 11'',6.7,8.75,9.5,29.0,34.5,11.32,3.1,3.27,10.0,203469.5,1.0,15.0,27.0,1610612753.0,,203479.5,,,,,,,
2004.0,2778.0,Sergei,Lishouk,Sergei Lishouk,PF-SF,82.25,6' 10.25'',83.5,6' 11.5'',244.0,84.0,7' 0'',109.5,9' 1.5'',10.5,8.75,9.5,29.0,34.5,11.32,3.1,3.27,10.0,2778.0,2.0,20.0,49.0,1610612763.0,Miami (FL),203479.5,,,,,,,
2004.0,2733.0,Shaun,Livingston,Shaun Livingston,PG-SG,78.25,6' 6.25'',79.5,6' 7.5'',186.0,83.0,6' 11'',105.5,8' 9.5'',6.7,8.75,9.5,26.5,30.0,10.72,3.1,3.23,10.0,2733.0,1.0,4.0,4.0,1610612746.0,Peoria,2733.0,Shaun Livingston,1985-09-11 00:00:00,No College,USA,2004,1,4
2004.0,12184.0,Jaime,Lloreda,Jaime Lloreda,PF,78.75,6' 6.75'',80.5,6' 8.5'',247.0,81.5,6' 9.5'',107.0,8' 11'',9.9,8.75,9.5,25.5,29.5,12.93,3.1,3.23,6.0,203469.5,1.0,15.0,27.0,1610612753.0,,203479.5,,,,,,,
2004.0,12000.0,Bryant,Matthews,Bryant Matthews,SF-SG,77.75,6' 5.75'',78.75,6' 6.75'',206.0,84.5,7' 0.5'',105.5,8' 9.5'',6.7,8.75,9.5,29.0,34.5,11.08,3.1,3.13,13.0,203469.5,1.0,15.0,27.0,1610612753.0,,203479.5,,,,,,,
2004.0,12001.0,Marcus,Melvin,Marcus Melvin,SF-PF,78.75,6' 6.75'',80.5,6' 8.5'',241.0,84.0,7' 0'',105.5,8' 9.5'',10.5,8.75,9.5,25.0,30.5,11.81,3.1,3.33,11.0,203469.5,1.0,15.0,27.0,1610612753.0,,203479.5,,,,,,,
2004.0,2822.0,Rich,Melzer,Rich Melzer,PF-SF,79.5,6' 7.5'',80.75,6' 8.75'',229.0,86.0,7' 2'',107.0,8' 11'',12.4,8.75,9.5,24.5,28.5,11.74,3.1,3.39,8.0,203469.5,1.0,15.0,27.0,1610612753.0,,203479.5,,,,,,,
2004.0,2777.0,Ricky,Minard,Ricky Minard,PG-SG,75.25,6' 3.25'',76.25,6' 4.25'',198.0,79.0,6' 7'',101.5,8' 5.5'',8.0,8.75,9.5,27.5,33.0,10.94,3.1,3.1,13.0,2777.0,2.0,19.0,48.0,1610612758.0,Morehead State,203479.5,,,,,,,
2004.0,12002.0,James,Moore,James Moore,PF-SF,78.5,6' 6.5'',80.0,6' 8'',198.0,84.5,7' 0.5'',107.0,8' 11'',8.0,8.75,9.5,28.5,32.5,11.01,3.1,3.21,10.0,203469.5,1.0,15.0,27.0,1610612753.0,,203479.5,,,,,,,
2004.0,12003.0,Marcus,Moore,Marcus Moore,PG-SG,76.0,6' 4'',77.25,6' 5.25'',202.0,81.0,6' 9'',101.5,8' 5.5'',14.8,8.75,9.5,25.0,30.0,11.31,3.1,3.34,10.0,203469.5,1.0,15.0,27.0,1610612753.0,,203479.5,,,,,,,
2004.0,12004.0,Michel,Morandais,Michel Morandais,SG-SF,75.75,6' 3.75'',76.75,6' 4.75'',205.0,83.5,6' 11.5'',102.0,8' 6'',8.6,8.75,9.5,30.5,33.5,11.45,3.1,3.22,16.0,203469.5,1.0,15.0,27.0,1610612753.0,,203479.5,,,,,,,
2004.0,2749.0,Jameer,Nelson,Jameer Nelson,PG,71.0,5' 11'',72.5,6' 0.5'',199.0,74.5,6' 2.5'',95.0,7' 11'',8.0,8.75,9.5,28.5,33.5,10.95,3.1,3.14,15.0,2749.0,1.0,20.0,20.0,1610612743.0,Saint Joseph's,2749.0,Jameer Nelson,1982-02-09 00:00:00,St. Joseph's (PA),USA,2004,1,20
2004.0,12005.0,Misan,Nikagbatse,Misan Nikagbatse,SG-PG,75.5,6' 3.5'',76.75,6' 4.75'',223.0,82.0,6' 10'',102.0,8' 6'',12.9,8.75,9.5,27.5,32.5,11.27,3.1,3.32,11.0,203469.5,1.0,15.0,27.0,1610612753.0,,203479.5,,,,,,,
2004.0,2731.0,Emeka,Okafor,Emeka Okafor,C-PF,80.75,6' 8.75'',82.0,6' 10'',257.0,88.0,7' 4'',110.5,9' 2.5'',5.3,8.75,9.5,31.5,34.0,12.32,3.1,3.15,22.0,2731.0,1.0,2.0,2.0,1610612766.0,Connecticut,2731.0,Emeka Okafor,1982-09-28 00:00:00,Connecticut,USA,2004,1,2
2004.0,12006.0,Randall,Orr,Randall Orr,PF-SF,81.0,6' 9'',82.75,6' 10.75'',193.0,82.5,6' 10.5'',107.5,8' 11.5'',6.7,8.75,9.5,26.5,33.0,11.18,3.1,3.27,6.0,203469.5,1.0,15.0,27.0,1610612753.0,,203479.5,,,,,,,
2004.0,12007.0,Dylan,Page,Dylan Page,SF,79.5,6' 7.5'',80.75,6' 8.75'',239.0,79.0,6' 7'',105.0,8' 9'',12.3,8.75,9.5,26.0,30.0,10.99,3.1,3.4,17.0,203469.5,1.0,15.0,27.0,1610612753.0,,203479.5,,,,,,,
2004.0,-1.0,Drago,Pasalic,Drago Pasalic,PF,81.25,6' 9.25'',82.75,6' 10.75'',231.0,83.5,6' 11.5'',108.0,9' 0'',12.9,8.75,9.5,25.5,30.0,12.97,3.1,3.56,8.0,203469.5,1.0,15.0,27.0,1610612753.0,,203479.5,,,,,,,
2004.0,12008.0,Rickey,Paulding,Rickey Paulding,SG,74.75,6' 2.75'',76.0,6' 4'',210.0,81.5,6' 9.5'',101.5,8' 5.5'',5.3,8.75,9.5,30.0,36.0,11.14,3.1,3.17,17.0,203469.5,1.0,15.0,27.0,1610612753.0,,203479.5,,,,,,,
2004.0,12009.0,Kelvin,Pena,Kelvin Pena,SG-PG,74.25,6' 2.25'',75.25,6' 3.25'',182.0,78.5,6' 6.5'',99.5,8' 3.5'',8.6,8.75,9.5,27.5,32.5,11.5,3.1,3.24,1.0,203469.5,1.0,15.0,27.0,1610612753.0,,203479.5,,,,,,,
2004.0,2773.0,Tim,Pickett,Tim Pickett,PG-SG,75.0,6' 3'',76.25,6' 4.25'',207.0,79.5,6' 7.5'',100.5,8' 4.5'',6.0,8.75,9.5,29.0,34.5,11.32,3.1,3.27,10.0,2773.0,2.0,15.0,44.0,1610612740.0,Florida State,203479.5,,,,,,,
2004.0,12010.0,Omar,Quintero,Omar Quintero,PG,69.75,5' 9.75'',71.25,5' 11.25'',170.0,71.5,5' 11.5'',92.5,7' 8.5'',14.1,8.75,9.5,25.0,29.0,11.37,3.1,3.25,2.0,203469.5,1.0,15.0,27.0,1610612753.0,,203479.5,,,,,,,
2004.0,2762.0,Peter,Ramos,Peter Ramos,C,85.75,7' 1.75'',87.25,7' 3.25'',266.0,89.5,7' 5.5'',111.5,9' 3.5'',6.7,8.75,9.5,24.0,26.5,12.61,3.1,3.6,2.0,2762.0,2.0,3.0,32.0,1610612764.0,Criollos de Caguas (Puerto Rico),2762.0,Peter John Ramos,1985-05-23 00:00:00,Caguas,Puerto Rico,2004,2,32
2004.0,2876.0,Jared,Reiner,Jared Reiner,C-PF,82.0,6' 10'',83.75,6' 11.75'',246.0,84.5,7' 0.5'',109.0,9' 1'',12.9,8.75,9.5,22.0,26.0,12.65,3.1,3.56,15.0,203469.5,1.0,15.0,27.0,1610612753.0,,203479.5,,,,,,,
2004.0,101160.0,Lawrence,Roberts,Lawrence Roberts,PF,79.5,6' 7.5'',81.0,6' 9'',233.0,81.5,6' 9.5'',106.5,8' 10.5'',9.3,8.75,9.5,27.5,33.0,12.52,3.1,3.3,18.0,101160.0,2.0,25.0,55.0,1610612760.0,Mississippi,101160.0,Lawrence Roberts,1982-10-20 00:00:00,Mississippi State,USA,2005,2,55
2004.0,2774.0,Bernard,Robinson,Bernard Robinson,SG-SF,77.25,6' 5.25'',78.5,6' 6.5'',208.0,82.0,6' 10'',102.0,8' 6'',6.0,8.75,9.5,28.5,34.5,10.91,3.1,3.17,14.0,2774.0,2.0,16.0,45.0,1610612766.0,Michigan,2774.0,Bernard Robinson,1980-12-26 00:00:00,Michigan,USA,2004,2,45
2004.0,101126.0,Nate,Robinson,Nate Robinson,PG,67.75,5' 7.75'',69.0,5' 9'',181.0,73.0,6' 1'',91.5,7' 7.5'',6.7,8.75,9.5,35.5,43.5,10.75,3.1,2.96,13.0,101126.0,1.0,21.0,21.0,1610612756.0,Washington,101126.0,Nate Robinson,1984-05-31 00:00:00,Washington,USA,2005,1,21
2004.0,12011.0,Aerick,Sanders,Aerick Sanders,PF,78.5,6' 6.5'',79.5,6' 7.5'',205.0,83.5,6' 11.5'',106.0,8' 10'',6.7,8.75,9.5,24.5,30.5,11.98,3.1,3.37,9.0,203469.5,1.0,15.0,27.0,1610612753.0,,203479.5,,,,,,,
2004.0,2781.0,Romain,Sato,Romain Sato,SG,74.0,6' 2'',75.25,6' 3.25'',204.0,83.0,6' 11'',102.5,8' 6.5'',6.0,8.75,9.5,31.5,35.5,11.27,3.1,3.18,8.0,2781.0,2.0,23.0,52.0,1610612759.0,Xavier,203479.5,,,,,,,
2004.0,12012.0,Blagota,Sekulic,Blagota Sekulic,SF-PF,81.25,6' 9.25'',82.5,6' 10.5'',234.0,83.0,6' 11'',107.0,8' 11'',9.3,8.75,9.5,23.5,31.5,10.93,3.1,3.39,8.0,203469.5,1.0,15.0,27.0,1610612753.0,,203479.5,,,,,,,
2004.0,2746.0,Josh,Smith,Josh Smith,SG-SF,79.0,6' 7'',80.25,6' 8.25'',221.0,84.0,7' 0'',106.5,8' 10.5'',6.7,8.75,9.5,32.5,39.5,11.43,3.1,3.24,12.0,2746.0,1.0,17.0,17.0,1610612737.0,Oak Hill Academy,2746.0,Josh Smith,1985-12-05 00:00:00,Oak Hill Academy (VA),USA,2004,1,17
2004.0,2747.0,J.R.,Smith,J.R. Smith,SG-SF,77.5,6' 5.5'',78.75,6' 6.75'',227.0,82.0,6' 10'',104.0,8' 8'',6.7,8.75,9.5,29.0,35.5,10.93,3.1,3.21,5.0,2747.0,1.0,18.0,18.0,1610612740.0,Saint Benedict's Preparatory School,2747.0,JR Smith,1985-09-09 00:00:00,No College,USA,2004,1,18
2004.0,2745.0,Kirk,Snyder,Kirk Snyder,SG-SF,78.0,6' 6'',78.75,6' 6.75'',228.0,81.0,6' 9'',104.0,8' 8'',9.3,8.75,9.5,30.0,35.0,10.79,3.1,3.13,19.0,2745.0,1.0,16.0,16.0,1610612762.0,Nevada-Reno,2745.0,Kirk Snyder,1983-06-05 00:00:00,Nevada-Reno,USA,2004,1,16
2004.0,2776.0,Pape,Sow,Pape Sow,PF-C,80.5,6' 8.5'',82.0,6' 10'',233.0,86.0,7' 2'',108.5,9' 0.5'',9.3,8.75,9.5,28.0,31.5,12.13,3.1,3.27,18.0,2776.0,2.0,18.0,47.0,1610612748.0,Cal State-Fullerton,2776.0,Pape Sow,1981-11-22 00:00:00,California State-Fullerton,Senegal,2004,2,47
2004.0,12014.0,Tiago,Splitter,Tiago Splitter,C-PF,82.25,6' 10.25'',83.75,6' 11.75'',233.0,86.0,7' 2'',109.5,9' 1.5'',5.3,8.75,9.5,26.0,31.5,11.65,3.1,3.38,8.0,203469.5,1.0,15.0,27.0,1610612753.0,,203479.5,,,,,,,
2004.0,12015.0,Blake,Stepp,Blake Stepp,PG,77.75,,79.0,,212.9,82.75,,104.0,,8.0,8.75,9.5,29.0,34.5,11.32,3.1,3.27,10.0,203469.5,1.0,15.0,27.0,1610612753.0,,203479.5,,,,,,,
2004.0,12016.0,Tom,Timmerrmans,Tom Timmerrmans,PF-C,82.5,6' 10.5'',83.5,6' 11.5'',272.0,83.0,6' 11'',107.5,8' 11.5'',15.2,8.75,9.5,23.0,26.5,13.13,3.1,3.63,15.0,203469.5,1.0,15.0,27.0,1610612753.0,,203479.5,,,,,,,
2004.0,12296.0,Marko,Tomas,Marko Tomas,SG-PG,78.5,6' 6.5'',79.75,6' 7.75'',198.0,79.0,6' 7'',103.5,8' 7.5'',9.3,8.75,9.5,32.0,31.5,11.8,3.1,3.23,10.0,203469.5,1.0,15.0,27.0,1610612753.0,,203479.5,,,,,,,
2004.0,2757.0,Beno,Udrih,Beno Udrih,PG,74.5,6' 2.5'',75.75,6' 3.75'',199.0,76.5,6' 4.5'',98.0,8' 2'',9.3,8.75,9.5,29.0,34.5,11.32,3.1,3.27,2.0,2757.0,1.0,28.0,28.0,1610612759.0,Olimpia Milano (Italy),2757.0,Beno Udrih,1982-07-05 00:00:00,Olimpia Milano,Slovenia,2004,1,28
2004.0,2761.0,Jackson,Vroman,Jackson Vroman,PF-C,81.25,6' 9.25'',82.75,6' 10.75'',226.0,84.0,7' 0'',105.5,8' 9.5'',6.7,8.75,9.5,29.5,33.5,10.75,3.1,3.25,12.0,2761.0,2.0,2.0,31.0,1610612741.0,Iowa State,203479.5,,,,,,,
2004.0,2753.0,Delonte,West,Delonte West,PG-SG,73.5,6' 1.5'',74.75,6' 2.75'',183.0,78.0,6' 6'',99.5,8' 3.5'',6.7,8.75,9.5,30.0,35.0,11.2,3.1,3.15,12.0,2753.0,1.0,24.0,24.0,1610612738.0,Saint Joseph's,2753.0,Delonte West,1983-07-26 00:00:00,St. Joseph's (PA),USA,2004,1,24
2004.0,2863.0,Damien,Wilkins,Damien Wilkins,SG-SF,76.5,6' 4.5'',78.0,6' 6'',222.0,84.0,7' 0'',106.0,8' 10'',7.3,8.75,9.5,26.5,31.0,11.92,3.1,3.15,15.0,203469.5,1.0,15.0,27.0,1610612753.0,,2863.0,Damien Wilkins,1980-01-11 00:00:00,Georgia,USA,Undrafted,Undrafted,Undrafted
2004.0,12292.0,Mike,Williams,Mike Williams,SF,77.5,6' 5.5'',78.5,6' 6.5'',197.0,83.5,6' 11.5'',105.5,8' 9.5'',9.3,8.75,9.5,23.5,27.5,11.59,3.1,3.42,10.0,203469.5,1.0,15.0,27.0,1610612753.0,,203479.5,,,,,,,
2004.0,12293.0,Nate,Williams,Nate Williams,PF-SF,80.5,6' 8.5'',82.0,6' 10'',240.0,85.5,7' 1.5'',109.5,9' 1.5'',12.4,8.75,9.5,23.5,26.0,12.6,3.1,3.35,1.0,203469.5,1.0,15.0,27.0,1610612753.0,,203479.5,,,,,,,
2004.0,12294.0,Rashad,Wright,Rashad Wright,PG,72.5,6' 0.5'',73.75,6' 1.75'',190.0,82.0,6' 10'',98.5,8' 2.5'',8.0,8.75,9.5,28.5,32.5,11.15,3.1,3.28,10.0,203469.5,1.0,15.0,27.0,1610612753.0,,203479.5,,,,,,,
2005.0,101165.0,Alex,Acker,Alex Acker,SG,75.75,6' 3.75'',76.75,6' 4.75'',183.0,84.0,7' 0'',102.5,8' 6.5'',6.7,8.75,9.5,28.0,32.0,11.67,3.1,3.35,11.0,101165.0,2.0,30.0,60.0,1610612765.0,Pepperdine,101165.0,Alex Acker,1983-01-21 00:00:00,Pepperdine,USA,2005,2,60
2005.0,101224.0,Deji,Akindele,Deji Akindele,C-PF,81.5,6' 9.5'',83.0,6' 11'',236.4,87.0,7' 3'',108.5,9' 0.5'',6.7,8.75,9.5,30.5,32.5,12.58,3.1,3.35,13.0,203469.5,1.0,15.0,27.0,1610612753.0,,203479.5,,,,,,,
2005.0,200969.0,Mustafa,Al-Sayyad,Mustafa Al-Sayyad,PF-C,77.75,,79.0,,212.9,82.75,,104.0,,6.7,8.75,9.5,26.5,30.5,11.56,3.1,3.42,10.0,203469.5,1.0,15.0,27.0,1610612753.0,,203479.5,,,,,,,
2005.0,12104.0,Nemanja,Aleksandrov,Nemanja Aleksandrov,PF-SF,82.0,6' 10'',84.0,7' 0'',220.6,83.0,6' 11'',110.0,9' 2'',6.7,8.75,9.5,29.0,34.5,11.32,3.1,3.27,5.0,203469.5,1.0,15.0,27.0,1610612753.0,,203479.5,,,,,,,
